Date,Close,High,Low,Open,Volume
2024-01-01,1226.3870849609375,1229.9876184520492,1218.8453274458038,1227.116932462402,733452
2024-01-02,1261.37109375,1264.095905342295,1223.3704374617266,1227.1169643084174,3174447
2024-01-03,1263.7066650390625,1269.5941493850125,1256.456893649019,1261.371129150161,1699057
2024-01-04,1277.6710205078125,1292.8032399328133,1262.1983481219522,1268.9615542885874,2851729
2024-01-05,1265.2635498046875,1282.5853109281757,1252.4182816119592,1282.5853109281757,2960339
2024-01-08,1270.226806640625,1274.7517667144373,1264.3880258586232,1270.3240958955987,1678133
2024-01-09,1288.4241943359375,1297.6202258503915,1271.7349901149933,1279.6173198117096,1712486
2024-01-10,1289.2513427734375,1297.668941593199,1277.8657685297937,1294.3116903852836,1278475
2024-01-11,1280.88232421875,1296.111832021648,1274.9948403785938,1292.316601377018,1320281
2024-01-12,1290.32177734375,1294.263001669462,1270.4700188165427,1283.5585708285867,1538242
2024-01-15,1293.6302490234375,1303.9941065386843,1286.0884920639787,1293.4842557758445,1475983
2024-01-16,1278.1575927734375,1295.7713413815482,1272.416220617949,1294.311646333823,824502
2024-01-17,1264.095947265625,1284.969539525373,1259.570868730981,1276.746638038876,2544642
2024-01-18,1299.8582763671875,1307.3027439315,1255.3375830160373,1264.0470481882955,2842572
2024-01-19,1299.71240234375,1308.2759938473564,1293.4357613690302,1303.9941980955532,1605745
2024-01-23,1341.2650146484375,1357.1269610513084,1280.6389731888153,1280.6389731888153,4129729
2024-01-24,1344.962890625,1352.6506410480047,1323.7973140474503,1342.9193414721199,1719845
2024-01-25,1331.53369140625,1352.747851979493,1312.2656718452502,1346.3739224004214,1870910
2024-01-29,1363.208984375,1382.67158219965,1318.785581082182,1328.3223015323686,3413149
2024-01-30,1334.89111328125,1371.3347852419954,1332.3609989714878,1364.2310073257513,1935332
2024-01-31,1380.336181640625,1400.2367611359193,1330.171402117776,1334.8423547781501,5796356
2024-02-01,1370.118408203125,1392.0138343572378,1361.311652513089,1388.6565831963896,2442481
2024-02-02,1378.584716796875,1395.322506234324,1367.3937211593172,1371.1402481147024,1775449
2024-02-05,1424.4677734375,1426.6086119693616,1385.3478752866788,1388.4619626306335,3481964
2024-02-06,1435.4639892578125,1438.2860899176012,1407.6811999994038,1411.038450866388,1893995
2024-02-07,1455.9971923828125,1460.1329952631563,1440.6218082430048,1443.151922717627,2259235
2024-02-08,1459.3057861328125,1466.9935372169157,1445.4386830446924,1460.7168959668293,2213750
2024-02-09,1502.073974609375,1506.1843715009575,1460.4312075193657,1468.8967900960795,6343881
2024-02-12,1501.7313232421875,1521.9410332197792,1488.666005284694,1507.0162045136015,4059288
2024-02-13,1509.3160400390625,1517.9284478136337,1492.9231957444922,1504.7163046508458,4687838
2024-02-14,1487.9810791015625,1512.8395078900048,1475.8944376229008,1512.8395078900048,2105672
2024-02-15,1477.704833984375,1496.4465275998582,1473.4476117530235,1496.4465275998582,2161691
2024-02-16,1477.7537841796875,1489.5468937734802,1472.762553698509,1482.696152474916,3480879
2024-02-19,1497.47412109375,1500.0676398465396,1475.2581940482264,1482.5492921864527,777823
2024-02-20,1505.8907470703125,1509.1204300188099,1480.0047796990566,1499.3336568020861,2230669
2024-02-21,1510.4906005859375,1516.4605083484182,1500.3123325576798,1507.2120554552466,1993748
2024-02-22,1524.8282470703125,1527.7152973789573,1502.2696870446505,1516.558352031195,1981678
2024-02-23,1527.9598388671875,1535.0062671986077,1517.3412147211493,1524.7791378415232,1340283
2024-02-26,1523.751708984375,1533.489620659629,1515.6776205464907,1528.6940775727282,974892
2024-02-27,1549.00146484375,1551.6438457126435,1516.0200882963502,1523.5558555650027,2140963
2024-02-28,1540.2911376953125,1553.6011241570739,1529.330000483847,1552.6714285736446,578316
2024-02-29,1544.3038330078125,1553.9439002068711,1523.3112522304841,1541.4167826938724,2350244
2024-03-01,1526.002685546875,1548.1697518181988,1515.0415468158985,1546.3102409261264,4069161
2024-03-04,1519.0050048828125,1535.6425188891246,1515.873285327425,1517.4881267568205,2298105
2024-03-05,1540.6337890625,1542.7869508465562,1502.661180734227,1520.6688673122737,1408172
2024-03-06,1569.7984619140625,1572.4898246137282,1533.0002176230332,1541.4168188994067,1761032
2024-03-07,1571.4620361328125,1585.4081871547075,1566.2751183103958,1576.404404106495,2440999
2024-03-11,1559.6202392578125,1592.3080874417483,1552.5738099522425,1580.7107844537486,2994345
2024-03-12,1550.5186767578125,1569.6028863550675,1546.4571415910589,1558.2501327642724,1294598
2024-03-13,1525.366455078125,1558.249989309521,1511.0777900244916,1547.4845387329215,2881503
2024-03-14,1536.7191162109375,1540.7317888912473,1513.2798416327726,1533.8320658360308,3062556
2024-03-15,1515.188232421875,1539.948817277247,1508.3374909405018,1535.300099843458,3421374
2024-03-18,1537.74658203125,1542.6399681315881,1510.5393075263967,1515.2370059696948,2281873
2024-03-19,1515.4327392578125,1546.06538495528,1507.5544590795064,1540.4379907704451,3692624
2024-03-20,1516.313720703125,1526.687676667462,1488.0789031911143,1526.687676667462,3412218
2024-03-21,1531.82568359375,1537.3552343095628,1509.658738012727,1531.4343082422322,2567975
2024-03-22,1574.593994140625,1586.435966045501,1532.7065562569476,1535.446900592309,4941447
2024-03-26,1564.0242919921875,1580.2703125538012,1559.1309051081198,1561.039397673378,3649049
2024-03-27,1569.9454345703125,1591.4763381858659,1558.1523236666274,1567.8412541871185,2530169
2024-03-28,1585.99560546875,1599.1587678578344,1573.6641754547616,1575.6215301277823,4427587
