Date,Close,High,Low,Open,Volume
2024-01-01,401.7525634765625,403.38345414177104,397.11745637256826,397.8470603431591,9706230
2024-01-02,403.7267761230469,404.5851080974229,397.93287207365034,403.4263381690342,10924918
2024-01-03,409.6494140625,412.6107301461247,402.86842270487585,403.6409269336043,24961710
2024-01-04,408.9197998046875,413.25449592440776,407.03142595569284,412.00987104917436,12240910
2024-01-05,406.81683349609375,411.49486773368767,405.14304267730904,411.49486773368767,9564086
2024-01-08,399.5637512207031,408.1472883482497,398.7482923424567,407.71809516963697,8311403
2024-01-09,398.748291015625,403.3834249883553,397.9757868226536,401.2804409887197,5916180
2024-01-10,397.67529296875,400.6366357026916,394.88566012601206,398.7482349552773,6123200
2024-01-11,397.1174011230469,400.46498254414917,395.7869486090545,398.36202588883054,6786448
2024-01-12,400.59375,401.4521091194677,395.14321175715304,397.6324341610022,9714589
2024-01-15,401.36627197265625,403.8555216906725,400.0787468381923,403.426328510034,7167978
2024-01-16,405.40057373046875,407.71811362572754,398.4908271181607,401.5379709667349,12531058
2024-01-17,400.5079650878906,409.43484103698813,399.306267632846,404.6280512168097,11536527
2024-01-18,399.5637512207031,401.5808802693785,390.1647552149102,399.349141029534,9495938
2024-01-19,404.7138366699219,406.00138895410885,400.33624051486,402.1817139863782,12673308
2024-01-23,394.241943359375,406.64515567762464,391.7527208406185,406.64515567762464,8728196
2024-01-24,397.9328918457031,401.1946460030682,393.2119569371608,394.9286481749363,22459072
2024-01-25,391.1089172363281,399.0916051688578,388.0617737195785,397.8899350748913,20435547
2024-01-29,386.08758544921875,392.48233828149625,384.1133837986769,391.3235683388679,18557346
2024-01-30,376.0019226074219,389.43514944296885,375.4440014019763,383.68420026968823,45190319
2024-01-31,379.00616455078125,379.8215962182456,376.5598423446629,377.6757119549288,20648695
2024-02-01,380.1649475097656,384.3279609474678,377.07487624062026,379.3924432943424,19903526
2024-02-02,377.7615661621094,383.8558811611456,377.2465724013829,381.9675072297848,17816750
2024-02-05,376.0019226074219,380.8087120811852,374.71439748515684,379.39243172632115,12505666
2024-02-06,370.29388427734375,378.44822842023024,368.66299368578547,377.6757242063142,19487043
2024-02-07,370.63720703125,373.3839399508634,369.7788478931724,373.3839399508634,13376903
2024-02-08,361.260986328125,373.9406232696203,356.07584440751333,373.85348568627575,50039587
2024-02-09,362.0888671875,369.67052751049914,356.07584909868194,357.3830233416138,33527317
2024-02-12,354.5508117675781,364.2675230445882,353.8536558100145,363.87536246137586,11326971
2024-02-13,354.463623046875,357.99301254890315,351.45711424703876,354.594343222423,16207766
2024-02-14,358.64666748046875,359.25668585200435,352.41576356986315,353.81010311289634,12618012
2024-02-15,351.98004150390625,361.26100948205914,351.3264405397178,359.9102525686611,21169031
2024-02-16,352.59002685546875,356.90370995861326,348.05845837206795,352.9386047974404,38963810
2024-02-19,356.6423034667969,359.6923952723139,352.59006034002135,352.93863831509657,17602580
2024-02-20,353.897216796875,357.68804696525905,352.3286021787309,357.68804696525905,14626643
2024-02-21,351.500732421875,357.3830304413687,349.714232381529,354.6815166984585,20162369
2024-02-22,361.17388916015625,361.7839075496002,351.58789773413196,354.59440707535987,19321180
2024-02-23,358.51593017578125,362.43745298945976,357.73160904171374,362.43745298945976,11576964
2024-02-26,356.5987243652344,359.9538113149577,354.94294457199726,358.2544765395862,8289561
2024-02-27,358.29803466796875,359.69237410510254,356.03226415387263,357.29588340568495,8083518
2024-02-28,355.8144226074219,359.34381253424715,354.50724831349424,358.2980510039956,8949664
2024-02-29,354.0715026855469,358.210910936739,352.5028880199136,356.42443849344016,15468800
2024-03-01,356.86016845703125,360.04098051981117,355.11727854645085,356.337315293301,12873024
2024-03-04,356.51153564453125,359.86664999180675,355.94509996306965,359.25663171220066,7103794
2024-03-05,353.9407653808594,358.5159165850442,352.02357283988704,356.99085697735416,10108373
2024-03-06,355.42230224609375,357.2523575121998,349.1914254385591,354.2458480103434,11534613
2024-03-07,360.3895263671875,361.60956300525106,351.7621323177054,355.422242231896,23907135
2024-03-11,356.7730407714844,364.5289770408403,355.55300399076174,363.22180266689134,18298683
2024-03-12,352.4593505859375,354.24582311819125,348.0149191296,354.24582311819125,36226074
2024-03-13,368.14544677734375,381.6965418107758,367.01257538721455,379.0821934747563,105525827
2024-03-14,365.7054138183594,370.8034184912404,364.2675193135294,367.7097716994342,31949569
2024-03-15,365.22613525390625,373.4613697646107,361.87104789588255,363.57038287805614,76074975
2024-03-18,363.7882080078125,366.62044193009535,363.3089098568447,365.13896487478166,16547358
2024-03-19,356.9037170410156,365.61824861989226,356.16297854254486,364.26749180614473,21803126
2024-03-20,362.26318359375,363.09105972476596,356.9037386154801,357.2958991887677,20364534
2024-03-21,367.0997314453125,367.75330475277406,362.69888298530844,365.13895628515684,19968509
2024-03-22,373.50494384765625,374.41995760845924,367.0997646653715,367.0997646653715,40358503
2024-03-26,372.67706298828125,374.0278199287093,370.84700787081954,370.84700787081954,10669833
2024-03-27,372.9820251464844,373.7663462493522,371.6312683263577,372.1105664607041,12698464
2024-03-28,373.2870178222656,377.5571180839597,372.1105362634369,372.9819948784972,29009002
