Date,Close,High,Low,Open,Volume,Daily_Return,Cumulative_Return,SMA20,SMA50,EMA20,RSI,MACD,MACD_Signal,Volatility,Drawdown,Volume_Ratio,Trend
2024-03-13,3817.99072265625,3902.650917036673,3802.254879270354,3869.523014887812,2837260,-0.010316610288081396,0.09624648636250521,3760.932421875,3639.2529736328124,3755.5980851990807,58.407435520866656,39.76695949764917,39.464003769304455,0.012840965880256901,-0.010316610288081365,1.329183929854003,Bullish
2024-03-14,3871.915283203125,3887.9270110877537,3760.0165129714937,3822.0854919676153,2919608,0.014123806070790668,0.11172965914167499,3765.8785888671873,3647.0355810546876,3766.675913580418,62.49941381544568,44.34273509938885,40.43975003532134,0.012882154927099395,0.0,1.3204895766367155,Bullish
2024-03-15,3882.635498046875,3900.8098302353983,3843.756230453706,3858.111742199432,3373143,0.002768711105394228,0.11480771739513673,3771.218115234375,3655.5425244140624,3777.7196835296045,63.27299290108333,48.277587993137786,42.00731762688463,0.012884939940905815,0.0,1.4507628708618803,Bullish
2024-03-18,3821.211181640625,3915.3036183228055,3789.3256682682727,3878.9549508514497,1526904,-0.015820263436304827,0.09717116562511996,3772.3315673828124,3664.4924169921874,3781.8617309687493,56.12849684001221,45.910332535682755,42.78792060864426,0.013392620238117891,-0.015820263436304785,0.6536265185973252,Bullish
2024-03-19,3659.989013671875,3734.250681402964,3650.142710085243,3728.039199860463,8931209,-0.042191378676833535,0.050880001502927596,3766.5112060546876,3670.67388671875,3770.254805511904,42.548336040567165,30.67142289446383,40.36462106580817,0.016406665593215044,-0.057344163387729886,3.25481905391574,Bullish
2024-03-20,3654.099365234375,3697.441791681991,3644.253061941232,3667.994768950826,1817913,-0.0016091983925359266,0.04918892709376088,3763.762072753906,3675.4380517578124,3759.1923826283296,42.14715622348025,17.9127448341701,35.87424581948056,0.01594838425029642,-0.05886108364472098,0.6550544953590519,Bullish
2024-03-21,3655.986083984375,3688.6078209191865,3633.026651975029,3671.72192758532,3829582,0.0005163293499761412,0.04973065413048938,3762.9085693359375,3681.3292724609373,3749.363211328905,42.33473050793961,7.863003179134921,30.27199729141143,0.015804974778560722,-0.058375145999801925,1.3332384298175008,Bullish
2024-03-22,3598.886474609375,3623.8245137694216,3547.4462926818487,3586.095512991223,5852485,-0.015618114528699656,0.03333584054999261,3754.8014404296873,3685.8664794921874,3735.0320935460927,38.28869401840014,-4.655287505626347,23.286540332003877,0.015094729162886492,-0.07308155081264708,1.9405353457523935,Bullish
2024-03-26,3568.151611328125,3631.830764720196,3562.584237640262,3565.851062255702,3440925,-0.00854010358428603,0.02451104543434046,3746.7679443359375,3689.3658740234373,3719.1387142872386,36.27881936804186,-16.86179736363738,15.256872792875628,0.015094202438817369,-0.08099753038289283,1.1240976457383447,Bullish
2024-03-27,3534.470947265625,3584.254911511496,3523.888423136644,3578.2734848298974,1968575,-0.009439246907438248,0.014840432717088126,3739.3992919921875,3691.7804248046873,3701.5513079042275,34.162495865724324,-28.919921623604296,6.421513909579644,0.014994652471183268,-0.08967222160215427,0.6369721365318547,Bullish
2024-03-28,3567.04638671875,3602.65883138375,3534.1024883599725,3542.9366841718333,4311783,0.00921649659571444,0.02419370611041849,3728.904162597656,3692.155185546875,3688.7413154103724,37.93369218693038,-35.43898766437087,-1.9505864052104593,0.013787182186006814,-0.0812821887315663,1.365315603264915,Bullish
