Date,Close,High,Low,Open,Volume,Daily_Return,Cumulative_Return,SMA20,SMA50,EMA20,RSI,MACD,MACD_Signal,Volatility,Drawdown,Volume_Ratio,Trend
2024-03-13,1066.4691162109375,1072.0772645081547,1055.8433596138775,1059.77885170946,24855870,0.006593281247659677,0.08460069531518855,1044.6616180419921,1010.5291064453126,1046.6695921291723,61.89509523461722,17.336988507115393,16.91308069363968,0.010518229039626143,-0.011986198930325497,1.8228639621213694,Bullish
2024-03-14,1066.124755859375,1079.4070413229929,1057.7127137934276,1062.5828370894135,14231421,-0.00032289763137816063,0.08425048031968019,1047.6575073242188,1012.185947265625,1048.522464865382,61.711879747756235,16.762151460955465,16.88289484710284,0.010546196255556927,-0.012305226246459855,1.0578426502670797,Bullish
2024-03-15,1062.9271240234375,1068.7319984843327,1052.744062948894,1054.711808860948,66192734,-0.0029993036165453235,0.08099848393281639,1050.7911346435546,1014.1163049316406,1049.8943371661492,59.9376666639064,15.86567714487569,16.679451306657413,0.010436776383843228,-0.01526762275342174,4.0710460259393955,Bullish
2024-03-18,1063.763427734375,1067.3054665763489,1042.9546100970365,1057.7127049329831,8769440,0.0007867930849030369,0.08184900606476542,1053.6419006347655,1016.0279675292969,1051.2152029345516,60.259470266949926,15.049219476513372,16.353404940628607,0.010416977205511947,-0.014492842128524017,0.5366889013166177,Bullish
2024-03-19,1066.4691162109375,1071.1917547663113,1057.9094689437209,1061.0578145795118,16708715,0.0025435058265963484,0.08460069531518855,1055.619482421875,1017.932744140625,1052.6679565799218,61.34140043593103,14.453881985453563,15.9735003495936,0.009596678476115362,-0.011986198930325497,1.0001674586270628,Bullish
2024-03-20,1067.01025390625,1072.4215553322383,1050.2844131350132,1062.582825466805,18725251,0.0005074105635942683,0.08515103316527317,1057.3781494140626,1019.7194567871094,1054.0338896586197,61.56676581006899,13.865900553788379,15.551980390432558,0.009577364848063845,-0.011484870290685793,1.0964864325954526,Bullish
2024-03-21,1064.3538818359375,1082.2603227720365,1061.7465943107402,1074.3893386064217,19992607,-0.0024895469004048154,0.0824494987741855,1058.84658203125,1021.6832690429687,1055.0167460564594,59.72611609381726,13.035311055521106,15.048646523450268,0.009616901580460744,-0.013945825067856918,1.1569917777546925,Bullish
2024-03-22,1072.716796875,1076.061869046459,1061.303773813482,1063.7143347625467,17214415,0.007857269261457578,0.09095459594798405,1060.204327392578,1023.85861328125,1056.7024651820348,63.432679308934524,12.903140869903154,14.619545392740847,0.009517453598144035,-0.006198131909030735,0.9854315579556087,Bullish
2024-03-26,1066.22314453125,1071.585324555275,1059.58200164128,1063.5667354159368,13367635,-0.006053463843082474,0.08435054174696832,1061.3062622070313,1025.6423742675781,1057.6091965486266,58.899765166614614,12.134532236998439,14.122542761592365,0.009644736197165283,-0.012214075584707182,0.7647321245506675,Bullish
2024-03-27,1066.2724609375,1074.8813504721743,1062.1402420015347,1066.223219242338,26907245,4.6253363100268174e-05,0.08440069660630378,1062.7599365234375,1027.4645080566406,1058.434269347567,58.92377239699773,11.397994790782604,13.577633167430415,0.009474928847242227,-0.012168387163679786,1.4598337405190882,Bullish
2024-03-28,1075.66845703125,1087.2289654055658,1067.5022626495677,1067.5022626495677,22070566,0.008812002971068766,0.09395643876662763,1064.3882568359375,1029.2315454101563,1060.0756205555367,63.31984637517724,11.440582009450736,13.150222935834481,0.009574054920086682,-0.003463612056450532,1.16122990392116,Bullish
