Date,Close,High,Low,Open,Volume,Daily_Return,Cumulative_Return,SMA20,SMA50,EMA20,RSI,MACD,MACD_Signal,Volatility,Drawdown,Volume_Ratio,Trend
2024-03-13,1415.10986328125,1465.4279903850718,1410.7622676768488,1462.142657909758,13522134,-0.029313565099640226,0.10581991604888663,1459.6921875,1400.6195751953126,1450.0735601852475,43.34764322945032,12.35209057682232,20.70308543294541,0.011925418648586577,-0.04990378216413091,1.2484282511472626,Bullish
2024-03-14,1414.4180908203125,1431.264978068201,1408.514310659922,1422.545060878272,18571102,-0.0004888471763835334,0.10527933910533749,1457.2269104003906,1403.3140795898437,1446.677801198111,43.19607145173981,8.195714176835054,18.20161118172334,0.01157911745778352,-0.05036823401751263,1.6284744689997548,Bullish
2024-03-15,1401.3260498046875,1416.1473166057365,1396.0645483366263,1408.9589780840722,19223818,-0.00925613232791167,0.09504872728327163,1454.6393676757812,1405.5347998046875,1442.3585867796899,40.32245629634863,3.8015161279997756,15.321592170978628,0.011638146162917437,-0.05915815130623498,1.620234206296436,Bullish
2024-03-18,1422.32275390625,1424.5459437848976,1399.6462653903534,1403.0798345242215,9169392,0.014983453782571932,0.11145633927818466,1453.5969360351562,1408.4560693359374,1440.4504122203145,46.47264691913388,1.9903970023644888,12.655353137255801,0.012148032986260337,-0.045061090949622504,0.7747734150804749,Bullish
2024-03-19,1408.267333984375,1420.4701525728194,1400.3626585436627,1411.7256294896863,8275764,-0.009882018608837861,0.1004729070505268,1451.1884826660157,1410.9643212890626,1437.385357150225,43.258770386126066,-0.5724836397198487,10.009785781860673,0.012082698103541442,-0.05449781501916161,0.6947283298455315,Bullish
2024-03-20,1426.5469970703125,1427.7821026954816,1407.0570544283007,1410.9352137218616,8488806,0.012980250727125275,0.11475732130245109,1449.8409912109375,1413.728984375,1436.3531323807094,48.269358339931,-1.1157077867515,7.784687068138239,0.012513819765917669,-0.04222495959506552,0.7085343912040569,Bullish
2024-03-21,1433.685791015625,1440.5283239841642,1427.460931435626,1435.2173701383908,13006936,0.005004247290817165,0.12033584260749741,1449.0147033691405,1416.8374951171875,1436.0990998697491,50.12178981278395,-0.959119692215836,6.035925716067425,0.012576329627250575,-0.037432016443906806,1.0843515619949773,Bullish
2024-03-22,1437.6876220703125,1442.6033181580033,1430.1040255590262,1432.6977472783171,19527608,0.002791288774545597,0.12346302346868887,1447.6943786621093,1420.0937280273438,1436.2503876983742,51.1772339532876,-0.5062721870947371,4.727486135434993,0.012380426985156649,-0.03474521123666965,1.6209758619995238,Bullish
2024-03-26,1424.3978271484375,1435.0939139473653,1421.853557874578,1427.7820647176966,11415906,-0.00924386822134371,0.11307787932819191,1445.1228881835937,1422.396455078125,1435.121572407904,47.57673075656348,-1.2058622302738513,3.540816462293224,0.012332418104306308,-0.043667899304018855,0.9596675460973535,Bullish
2024-03-27,1475.061767578125,1482.1265951381042,1429.7581221098912,1430.74620650665,16326644,0.03556867292553645,0.1526685823586662,1445.3958435058594,1425.02376953125,1438.9254005193538,59.3251139845845,2.301335829777372,3.292920335790054,0.014855618404381554,-0.009652435606172367,1.323456604543452,Bullish
2024-03-28,1468.1451416015625,1488.0056133770977,1461.0309823617722,1475.086458445527,21854364,-0.0046890415903863,0.1472636714360549,1445.405712890625,1427.2988305664062,1441.7082330033736,57.43279660525534,4.471160889183011,3.528568446468646,0.01489480476844613,-0.01429621652455276,1.69574294138389,Bullish
