Date,Close,High,Low,Open,Volume,Daily_Return,Cumulative_Return,SMA20,SMA50,EMA20,RSI,MACD,MACD_Signal,Volatility,Drawdown,Volume_Ratio,Trend
2024-03-13,1525.366455078125,1558.249989309521,1511.0777900244916,1547.4845387329217,2881503,-0.016221811485871096,0.24378874645985893,1526.4919372558593,1416.241123046875,1518.4600469561872,57.55187428139017,36.68554628188326,43.63311109740147,0.010136996954553492,-0.029332926914431498,1.3965921974173954,Bullish
2024-03-14,1536.7191162109375,1540.731788891247,1513.2798416327726,1533.8320658360308,3062556,0.007442579515904546,0.25304574310637373,1528.9288391113282,1422.447763671875,1520.19900593283,60.083884369099316,33.87220970595763,41.6809308191127,0.00962392860995871,-0.022108660039521753,1.4507038413958977,Bullish
2024-03-15,1515.188232421875,1539.948817277247,1508.3374909405018,1535.300099843458,3421374,-0.014010942899019052,0.23548939074985142,1530.8030090332031,1427.5241064453126,1519.7217894079772,53.55879350772086,29.564457160951406,39.25763608748045,0.010077092253452186,-0.03580983976515326,1.5737205891078794,Bullish
2024-03-18,1537.74658203125,1542.639968131588,1510.539307526397,1515.2370059696948,2281873,0.014888149951717722,0.2538835420630916,1533.8026489257813,1433.0049047851562,1521.4384363244794,58.62826250952359,27.65204693457531,36.936518256899426,0.01051656565044664,-0.021454832077606123,1.0793505391637084,Bullish
2024-03-19,1515.4327392578125,1546.06538495528,1507.5544590795064,1540.4379907704451,3692624,-0.014510741258785709,0.23568876241556436,1534.7005798339844,1437.7601391601563,1520.866465175273,52.52103646020071,24.058575146404337,34.36092963480041,0.010782367163197906,-0.03565424781936295,1.6340079963033054,Bullish
2024-03-20,1516.313720703125,1526.687676667462,1488.0789031911145,1526.687676667462,3412218,0.0005813398526310909,0.23640711753860488,1535.221728515625,1442.781142578125,1520.43287046364,52.73039756302813,21.039282947361926,31.696600297312713,0.010718827920412006,-0.035093635201904824,1.4714596041578065,Bullish
2024-03-21,1531.82568359375,1537.3552343095628,1509.658738012727,1531.4343082422322,2567975,0.010230048491173704,0.2490556223058571,1536.2884826660156,1448.0131201171876,1521.5179002855552,56.37782578564817,19.671398259075204,29.291559889665216,0.010930375232959762,-0.02522259630057816,1.0938512417259922,Bullish
2024-03-22,1574.593994140625,1586.435966045501,1532.7065562569476,1535.446900592309,4941447,0.02791982861035347,0.28392904120543494,1538.7767700195313,1453.7365161132811,1526.5727663669907,64.50914921925258,21.787235333142007,27.790694978360577,0.01238522751617475,0.0,1.980036736156023,Bullish
2024-03-26,1564.0242919921875,1580.2703125538012,1559.1309051081198,1561.039397673378,3649049,-0.006712652396598351,0.2753104718499251,1540.5799926757813,1459.2319750976562,1530.139578331295,61.460045864435514,22.353487737356772,26.70325353015982,0.012525617578601054,-0.006712652396598392,1.3975289002912712,Bullish
2024-03-27,1569.9454345703125,1591.476338185866,1558.1523236666274,1567.8412541871185,2530169,0.0037858379875819193,0.2801385906802156,1542.8896789550781,1465.0132373046874,1533.9306122588205,62.52855616234373,23.014734040483063,25.965549632224473,0.012501166487647358,-0.0029522274234569084,0.9409903983922561,Bullish
2024-03-28,1585.99560546875,1599.1587678578344,1573.6641754547616,1575.6215301277823,4427587,0.010223394103394678,0.2932259519997038,1544.7393859863282,1470.9267138671876,1538.8891830407185,65.33417031227543,24.55088384775945,25.68261647533147,0.012176607380701827,0.0,1.5794943530574441,Bullish
